COMID,ReachLen,RivmouDist,UpArea,SectionID,FlagObs,FlagConf,FlagRes,NumXs,WidLgMean,WidLgCV,AHGb,AreaHID,DisObsMean,DisObsHigh,DisObsLin,DisAprMean,DisAprHigh,DisPreMean,DisPreHigh,DisPreLow,DisPreReg,DisRelGap,SlpApr,SlpPreReg,PostRelUnc
43022261,5905.3,4275627.4,127535.7374,3,0,0,0,12,7.600587408,0.048441118,0.19016324,224.8737452,,,589.7856866,874.580688,1794.3735,1065.959079,1327.976591,804.3943001,634.202659,0.807366816,0.487524299,0.204755143,0.491184232
43022260,5504.5,4270122.9,127833.6314,0,0,0,0,11,7.847709458,0.076727807,0.297268565,407.5598665,,,590.4718763,875.0649024,1794.61496,1201.662987,1425.751669,966.0404848,,1.035089282,,,0.38256249
43019894,9068.6,4261054.3,127961.4755,0,0,0,0,18,8.157643952,0.034540642,0.150604424,438.029679,,,591.602366,875.2500288,1792.74442,1141.557264,1325.063253,948.80229,,0.929602263,,,0.329603232
43019893,8977.2,4252077.1,128075.9792,0,0,0,0,17,8.428422523,0.022555107,0.108639599,,,,592.7214618,875.4370167,1794.23368,,,,,,,,
43019891,4295.9,4247226.4,128230.7045,0,0,0,0,9,8.908785876,0.019137363,0.099660627,,,,593.326149,875.6463806,1793.1546,,,,,,,,
43019890,1790.7,4245435.7,130095.1489,0,0,0,0,4,8.838619172,0.048782884,0.21900115,,,,593.5493773,877.3660656,1797.51406,,,,,,,,
43019888,4327.6,4240883.1,130256.7272,0,0,0,0,10,8.750046098,0.016150561,0.08630545,,,,594.1169034,877.9344077,1801.85768,,,,,,,,
43019887,1883.5,4238999.6,130362.6442,0,0,0,0,4,8.622420806,0.031020684,0.144059319,,,,594.3517001,878.3249719,1800.40296,,,,,,,,
43019886,2756.5,4236243.1,130417.0912,0,0,0,0,6,8.303514641,0.070433611,0.289352738,,,,594.6953247,878.5249077,1801.34718,,,,,,,,
43019885,5320.1,4230923,131984.1344,0,0,0,0,6,7.692817962,0.033357324,0.13908689,,,,595.3585272,882.4615212,1813.38378,,,,,,,,
43019884,9466.8,4221456.2,132042.4133,4,0,0,1,19,5.284322786,0.110143608,0.288065338,59.27113978,,,596.5386565,882.6782709,1813.32338,749.8502425,1107.087546,397.2851243,644.0345193,0.25700193,0.195499117,0.419907244,0.946592241
43019882,6842,4214283.6,132442.1972,4,0,0,0,12,4.309293666,0.112996448,0.244528786,90.84808117,,,597.4327912,884.0792391,1817.63596,699.1883514,938.3797104,461.7494616,647.046346,0.170321351,0.195499117,0.419907244,0.681690774
43019881,6584.1,4207699.5,132649.1891,4,0,0,0,13,5.441763143,0.15737551,0.413670034,14.550147,,,598.2535636,884.7267672,1824.03644,863.3134141,1094.031031,649.2754178,649.8110573,0.443056033,0.195499117,0.419907244,0.515172828
43019880,8937.7,4198761.8,132726.1019,4,0,0,0,16,4.752201873,0.145728188,0.338650127,0,,,599.3677354,885.0407207,1820.31254,770.9659187,980.6588293,571.2845443,653.5640623,0.286298666,0.195499117,0.419907244,0.530988822
43019878,7338.6,4190616.1,132830.4782,4,0,0,0,15,5.285066976,0.145646619,0.374002529,28.34941831,,,600.3831765,885.4388807,1820.18608,678.4488891,822.2622184,534.5243539,656.9845007,0.130026482,0.195499117,0.419907244,0.424111336
43019877,4431.5,4186184.6,133136.5712,4,0,0,0,9,4.701168205,0.044840611,0.118115729,101.0539037,,,600.9356063,886.576418,1819.95274,710.4350008,1248.29945,305.478054,658.8453197,0.182214855,0.195499117,0.419907244,1.327104373
43019876,7446.5,4178738.1,133302.5975,4,0,0,0,16,5.030073249,0.063536878,0.167920661,276.8364171,,,601.8638854,887.0802439,1820.3089,600.8880864,860.9212879,384.2871976,661.972159,-0.001621295,0.195499117,0.419907244,0.793216076
43019874,5733.5,4172691.3,133449.2676,4,0,0,0,12,4.922985806,0.098384786,0.243344014,731.6457597,,,602.6176782,887.5613156,1828.06174,511.4441792,681.6571793,361.6170846,664.5112541,-0.151295759,0.195499117,0.419907244,0.625757625
43019872,3989.5,4167324.2,135112.4277,4,1,0,0,8,4.725980169,0.073572249,0.180787512,1235.305831,603.2867397,946,603.2867397,893.4255781,1835.75226,733.3121167,1254.282296,339.0158167,666.7649382,0.215528319,0.195499117,0.419907244,1.248126764
43019871,4572.5,4162751.7,136243.3962,4,0,0,0,9,5.095302467,0.095712335,0.244871414,1560.533833,,,603.4119207,897.1549123,1844.61804,692.9106634,908.5832811,476.5332086,668.6849641,0.148321138,0.195499117,0.419907244,0.623529259
43019869,3665.7,4158772.7,136328.1965,4,0,0,0,8,4.684128936,0.080058485,0.193286953,476.839656,,,603.5208536,897.4132294,1842.03864,621.4411503,1069.947892,310.9608733,670.355775,0.029692921,0.195499117,0.419907244,1.221333698
43019868,9841,4148931.7,136483.4039,4,0,0,0,20,5.159603272,0.103198563,0.265371857,652.710316,,,603.7902701,897.8757164,1844.284,612.4786042,873.2609036,398.838826,674.4880822,0.014389656,0.195499117,0.419907244,0.774593715
43019867,9856.5,4139075.2,136812.4606,4,0,0,0,21,4.851005647,0.087653379,0.216269781,119.5093907,,,604.0601109,898.7167465,1845.04748,676.552364,1122.224878,358.8408965,678.626898,0.120008343,0.195499117,0.419907244,1.128344268
43019866,4652.8,4134422.4,136883.5654,4,0,0,0,10,5.285331586,0.172301015,0.438513808,67.38365182,,,604.1874903,898.9121168,1849.87706,732.1098411,893.6662352,568.5326148,680.5806424,0.211726249,0.195499117,0.419907244,0.444104972
43019865,3284.9,4131137.5,137048.5215,4,0,0,0,4,5.337053016,0.201221442,0.513254926,101.5448517,,,604.2774208,899.3039713,1851.2924,556.9082869,642.1998502,429.2645876,681.9599957,-0.078389714,0.195499117,0.419907244,0.382352476
43019864,7606.4,4123531.1,137120.8557,0,0,0,0,15,4.982705199,0.137890754,0.336150178,366.9338619,,,604.4856608,899.5117301,1847.62968,250.999574,277.6229068,220.6474222,685.1539782,-0.584771666,0.195499117,0.419907244,0.226994348
43019862,6273.8,4116768.4,137306.0377,4,0,0,0,7,4.896118359,0.198379151,0.466265557,665.068745,,,604.6708029,900.0280696,1851.18884,381.8168088,419.8483031,325.7987693,687.9936849,-0.36855425,0.195499117,0.419907244,0.246321093
43019861,1676.7,4115091.7,137369.7705,4,0,0,0,4,4.815846851,0.153231174,0.359437954,80.7255856,,,604.7167058,900.2142097,1850.95074,687.7194973,1103.297505,339.9053892,688.6977433,0.137258969,0.195499117,0.419907244,1.110034132
43019859,15673.5,4098028.5,137560.6598,4,0,0,0,32,4.948379494,0.034056488,0.098760483,782.7264034,,,605.183844,900.7558245,1848.82434,770.352849,1217.01207,423.0761362,695.8627046,0.272923685,0.195499117,0.419907244,1.030613354
43019858,2185,4095843.5,137686.8867,4,0,0,0,5,4.826371129,0.034064288,0.096875476,240.4406449,,,605.2436626,901.1075853,1848.49018,753.6225516,1561.414859,210.7435255,696.7802019,0.245155626,0.195499117,0.419907244,1.792238476
43019856,8581.3,4086829.8,137993.6117,4,0,0,0,18,4.848647981,0.039004187,0.108188024,301.9668494,,,605.4904302,901.9637156,1855.3282,718.6599964,1191.2113,367.015437,700.5651199,0.186905623,0.195499117,0.419907244,1.146850899
43019854,6722.9,4079837.6,138289.499,4,0,0,0,13,5.074871918,0.043655909,0.123034743,463.8242457,,,605.6818552,902.7626125,1853.4935,778.1315537,1290.845312,389.1330426,703.5011953,0.284719935,0.195499117,0.419907244,1.158817253
43022259,6632.9,4073204.7,138449.3349,4,0,0,0,13,4.943488109,0.037228164,0.105862133,562.1944589,,,605.8634438,903.2003276,1854.20304,727.0919255,1296.368437,314.4940242,706.2863981,0.200092088,0.195499117,0.419907244,1.350413034
43022258,3645.5,4069559.2,138492.4604,4,0,0,0,7,4.716995608,0.061569747,0.15456621,23.69730384,,,605.9632464,903.3717007,1854.62514,758.1858999,1207.645806,387.1022126,707.8171699,0.251207733,0.195499117,0.419907244,1.082245916
43022257,3648.2,4065911,138780.8717,4,0,0,0,6,4.537331909,0.03623038,0.096867402,56.71687531,,,606.063123,904.3494945,1859.30968,780.4617947,1496.824362,254.4137734,709.3490755,0.287756613,0.195499117,0.419907244,1.591891617
43022256,3447.6,4062463.4,138840.4337,4,0,0,0,6,4.57607894,0.036894137,0.098900595,25.14657357,,,606.1575077,904.562577,1858.13224,770.2662369,1574.561996,216.0679983,710.7967477,0.270736116,0.195499117,0.419907244,1.763668109
43022255,11634.6,4050828.8,139092.9637,4,0,0,0,23,4.407100178,0.04519007,0.112784151,138.568915,,,606.4760275,905.482835,1859.8263,747.6248029,1322.575858,330.7332623,715.6822005,0.232735952,0.195499117,0.419907244,1.326658227
43022254,5326.8,4045502,144060.405,4,0,0,0,10,4.416336478,0.139977653,0.304616656,0.69058339,,,606.621859,930.7948329,1897.20528,438.7240326,558.1145995,331.5959236,717.9189624,-0.276775101,0.195499117,0.419907244,0.51631244
43022253,5471.1,4040030.9,144129.9436,4,0,0,0,5,6.26894094,0.189200723,0.564601159,73.64624353,,,606.7716409,931.0725539,1897.41646,862.1309194,1121.081413,624.9577932,720.216317,0.420849066,0.195499117,0.419907244,0.575462043
43022252,5238.2,4034792.7,144177.2815,4,0,0,0,11,5.253698404,0.187226745,0.471917119,151.6229184,,,606.9150468,931.2613784,1900.87492,621.5229523,742.6066772,502.2280574,722.4158751,0.024069111,0.195499117,0.419907244,0.38675743
43022250,9215.8,4025068.7,144331.7201,4,0,0,0,17,4.707417854,0.044683148,0.117904681,2048.941088,,,607.1812602,931.8436486,1902.8071,762.7552507,1239.949629,396.2474588,726.4990531,0.256223307,0.195499117,0.419907244,1.106124369
43022249,3762.3,4021306.4,144392.005,4,0,0,0,7,4.955147773,0.040130641,0.11264502,666.4906424,,,607.2842605,932.0529343,1903.87482,788.5132853,1514.257653,278.6131392,728.0788702,0.298425361,0.195499117,0.419907244,1.567056049
43022248,12108,4009198.4,145406.5298,4,0,0,0,25,4.880873188,0.042449837,0.116462621,2350.728879,,,607.6157405,934.7915963,1904.48646,789.8767062,1219.479734,440.9001499,733.1631071,0.299960902,0.195499117,0.419907244,0.985697614
43022246,2020.1,4006939.9,145908.3211,4,0,0,0,4,4.968551656,0.05117079,0.13800323,26.76539398,,,607.6775713,936.2786115,1912.81926,794.6652353,1568.01694,245.335486,734.1114676,0.307708681,0.195499117,0.419907244,1.664451137
43022245,11535.7,3995404.2,146056.7456,4,1,0,0,24,4.929045962,0.046267494,0.126013399,344.208221,607.9933835,999,607.9933835,936.7301291,1912.97166,767.834948,1117.690536,462.0998746,738.9553916,0.262900171,0.195499117,0.419907244,0.853817169
43022244,4012.1,3991392.1,146094.2294,4,0,0,0,8,4.842102887,0.054534628,0.142497712,4.43296123,,,611.6191612,936.8211784,1914.4088,835.5044286,1347.999207,409.8525526,740.6401014,0.36605339,0.195499117,0.419907244,1.122850607
43022243,4509.5,3986882.6,146805.7755,4,0,0,0,9,4.443839329,0.091248904,0.207245826,92.62448145,,,615.6944445,938.4171321,1916.2039,517.5993153,743.5589221,338.7505277,742.5336731,-0.159324369,0.195499117,0.419907244,0.78208835
43022242,9414.7,3977467.9,147216.0168,4,0,0,0,15,4.854535809,0.097872027,0.239121428,9.0986728,,,624.2026095,939.3396398,1912.2811,726.0119834,1020.968124,458.3735925,746.4869738,0.163103089,0.195499117,0.419907244,0.774910806
43022241,14200.7,3963267.2,147360.9028,4,0,0,0,19,4.511858574,0.071397209,0.169082995,8.45004374,,,637.0359338,939.6623503,1917.22132,768.041937,1169.71533,445.1407287,752.4499506,0.205649315,0.195499117,0.419907244,0.943404997
43022239,1758.3,3961389.7,147570.194,4,0,0,0,3,4.528257594,0.040211109,0.10496909,0.10021804,,,638.7326506,940.1300796,1920.45162,866.0809571,1729.075058,226.6355018,753.2383265,0.355936566,0.195499117,0.419907244,1.734756485
43022238,3670.4,3957719.3,147655.4844,4,0,0,0,7,4.77133446,0.042641415,0.114752364,0.03717766,,,642.0496303,940.3155537,1920.49134,801.2279775,1401.47475,333.3038521,754.779554,0.247922185,0.195499117,0.419907244,1.333167248
43022237,2503.2,3955216.1,147700.5771,4,0,0,0,5,4.846216696,0.044134932,0.119527671,0,,,644.3117988,940.41658,1921.47566,786.6142888,1491.752277,277.0897453,755.8306659,0.220859668,0.195499117,0.419907244,1.544165353
43022236,3449,3951767.1,147751.5335,4,0,0,0,8,4.737611114,0.045735011,0.120803676,0,,,647.428697,940.5301877,1919.84596,796.8075076,1406.461061,330.7250552,757.2789259,0.230726273,0.195499117,0.419907244,1.350057568
43022235,6009.2,3945757.9,147868.3292,4,0,0,0,12,5.089651848,0.047913828,0.133251261,0,,,652.8592752,940.7909331,1920.23036,841.0389288,1530.674765,337.8846595,759.8022325,0.288239228,0.195499117,0.419907244,1.418234121
43022233,2792.1,3941660.8,148138.4392,4,0,0,0,6,4.631035879,0.083850857,0.199381215,2.24590128,,,656.5618683,941.4076997,1920.49112,749.7447723,1436.961594,293.8666085,761.5226345,0.14192555,0.195499117,0.419907244,1.52464549
43022232,7878.1,3933782.7,148228.0338,4,0,0,0,17,4.519476121,0.108604254,0.246313957,17.71728525,,,663.6813914,941.607094,1921.53672,462.5604165,570.3669183,357.2531402,764.8307058,-0.303038442,0.195499117,0.419907244,0.460726363
43022231,2506.3,3931276.4,148259.173,4,0,0,0,5,4.529733142,0.051549871,0.128509576,9.92908858,,,665.9463615,941.6735447,1920.15124,749.3873755,1425.562378,271.7426049,765.8831193,0.125296899,0.195499117,0.419907244,1.539684028
43022230,14466.3,3916810.1,148516.3555,4,0,0,0,29,5.387868964,0.085251954,0.231889605,512.4436271,,,679.0197114,942.2363144,1920.42936,953.4864474,1224.421949,703.7839913,771.9576234,0.404210263,0.195499117,0.419907244,0.546036033
43022229,7111.2,3909698.9,149036.233,0,0,0,0,15,8.115241199,0.070027715,0.281773986,,,,685.4461788,943.4427298,1926.18126,,,,,,,,
43022228,13757,3895941.9,156322.8548,0,0,0,0,27,8.425107989,0.014236697,0.076521147,,,,697.8785266,973.4402227,1967.89244,,,,,,,,
43022227,6932.8,3889009.1,156633.0932,0,0,0,0,10,7.10172995,0.017222185,0.077602284,,,,704.1437721,973.909593,1972.61238,,,,,,,,
43022226,3534.2,3885474.9,156685.4007,0,0,0,0,7,5.248048334,0.037642913,0.112049226,46.07068726,,,707.3376664,973.9983625,1967.68232,808.7976833,1606.970617,269.5570376,,0.143439296,,,1.653582356
43022224,1566.2,3882571.3,182240.0664,0,0,0,0,3,5.412087117,0.045999647,0.135581186,26.835794,,,709.9616807,1110.586554,2246.58482,956.4031363,1773.005137,355.6678216,,0.347119376,,,1.48194549
43022223,12322.2,3870249.1,182389.4126,5,0,1,1,22,5.555841983,0.052816997,0.155948154,785.3852281,,,721.0973845,1110.824475,2251.2046,1028.614335,1640.069498,556.346267,977.7354007,0.426456893,0.066883233,-1.998483091,1.053575859
43022221,6735.2,3863438.7,182471.951,5,0,0,0,14,5.738295007,0.03690674,0.118563691,148.1563984,,,727.2520157,1110.982291,2248.532,979.0399487,1635.515263,471.1996546,964.1249315,0.346218268,0.066883233,-1.998483091,1.189242186
43022220,3117.4,3860321.3,182986.6158,5,0,0,0,6,5.893029716,0.037704627,0.123330637,94.57142482,,,730.0692434,1112.167086,2253.40892,922.4546306,1779.829819,342.6901984,957.8948603,0.263516631,0.066883233,-1.998483091,1.557951549
43019853,12089.8,3848231.5,183262.3457,5,0,0,0,21,5.671593493,0.042454058,0.131840074,42.2904029,,,740.9949248,1112.743607,2253.66468,811.5092806,1250.163497,452.203687,933.7335994,0.095161726,0.066883233,-1.998483091,0.983303369
43019852,10197.8,3838033.7,183458.7435,5,1,0,0,21,5.329074402,0.026330863,0.085848096,384.0846614,750.2107857,1184,750.2107857,1113.061518,2255.65734,1014.940262,1698.908943,478.4511054,913.3534685,0.352873461,0.066883233,-1.998483091,1.202492287
43019851,1883,3836150.7,183491.1348,5,0,0,0,4,5.444402973,0.046006518,0.136278838,16.0595736,,,751.0863925,1113.105087,2257.2394,899.8741284,1619.494708,374.9514484,909.5903249,0.1980967,0.066883233,-1.998483091,1.38301927
43019850,10535.4,3825615.3,216435.1784,6,0,1,0,17,5.426080455,0.038482799,0.117203567,389.6065449,,,755.9854196,1288.009503,2652.52234,972.4294627,1622.208968,518.2136106,1110.902061,0.286307166,0.188250283,-0.331022891,1.13529608
43019849,2901.6,3822713.7,220448.7938,6,0,0,0,6,5.302946341,0.060686376,0.168937636,97.87161594,,,757.3346818,1295.299874,2666.66644,1219.139303,1965.046955,601.9901827,1109.941565,0.609776143,0.188250283,-0.331022891,1.118048421
43019848,5417.7,3817296,221153.5933,6,0,0,0,11,5.14312512,0.052433939,0.1450669,167.4390086,,,759.8539464,1296.746197,2674.219,1233.202147,2070.628525,581.0486669,1108.148182,0.622946296,0.188250283,-0.331022891,1.207895933
43019847,8474.9,3808821.1,221253.0017,6,0,0,0,17,5.226600678,0.056673193,0.157214091,78.56772096,,,763.7948281,1296.864288,2676.2085,1162.195906,1844.402567,648.1695268,1105.342796,0.521607457,0.188250283,-0.331022891,1.029286916
43019846,5946,3802875.1,221370.1612,6,0,0,0,12,5.226963075,0.051980662,0.145994717,1.63762556,,,766.5597554,1296.997433,2672.26842,991.3572568,1880.97684,447.188408,1103.374534,0.293255026,0.188250283,-0.331022891,1.44628833
43019845,2408.6,3800466.5,223097.1992,6,0,0,0,5,5.234266627,0.051157378,0.144195726,0,,,767.6797695,1303.217871,2687.84276,1240.129253,2109.647025,551.9855907,1102.577232,0.61542521,0.188250283,-0.331022891,1.256047651
43019844,4480.2,3795986.3,223176.2017,6,0,0,0,8,5.378791507,0.073726453,0.20315481,62.01029607,,,769.7630907,1303.301295,2691.39862,826.2521076,1172.772714,546.0824027,1101.094184,0.073384938,0.188250283,-0.331022891,0.758473479
43019843,3228.5,3792757.8,223267.8269,6,0,0,0,7,5.233828464,0.095270553,0.249882692,46.09949976,,,771.2643634,1303.396469,2698.08058,1149.797574,1647.727965,717.8492095,1100.025476,0.49079567,0.188250283,-0.331022891,0.808732578
43019842,6115.4,3786642.4,223402.9395,6,0,0,0,13,5.027269426,0.062925929,0.166433016,250.460756,,,774.1080628,1303.544062,2686.45508,1089.455736,1589.710456,673.2143372,1098.001139,0.407369059,0.188250283,-0.331022891,0.841242181
43019841,1876.4,3784766,223484.9549,6,0,0,0,4,5.146263535,0.035519411,0.105292293,71.29086509,,,774.9806006,1303.647484,2688.67758,1220.209926,2279.33759,407.4922626,1097.380007,0.574503832,0.188250283,-0.331022891,1.534035487
43019840,2210.8,3782555.2,223544.1417,6,0,0,0,5,5.349273398,0.049995603,0.144044099,44.12185941,,,776.0086365,1303.727729,2688.22074,1275.75421,2220.292426,550.0130954,1096.648182,0.64399486,0.188250283,-0.331022891,1.309248536
43019839,2749.5,3779805.7,223672.1574,6,0,0,0,6,5.401368692,0.063916283,0.17965877,98.22007894,,,777.2871712,1303.938653,2693.59512,1233.558256,1942.358011,644.1681636,1095.738035,0.587004523,0.188250283,-0.331022891,1.052394438
43019838,1964.9,3777840.8,223935.6946,6,0,0,0,4,5.288273585,0.034322568,0.104703963,22.4635392,,,778.2008621,1304.42804,2695.5635,1163.775398,2311.383491,325.3984015,1095.087608,0.495469171,0.188250283,-0.331022891,1.706502038
43019836,4708,3772081.8,224118.3063,6,0,0,0,9,5.011574643,0.060039592,0.159358769,239.462911,,,780.8788332,1304.685693,2689.33648,1024.265125,1571.659049,567.4374406,1093.181247,0.311682532,0.188250283,-0.331022891,0.98043132
43019835,5900.3,3766181.5,224260.3311,6,0,0,0,12,5.237056065,0.036194788,0.108387882,393.9072524,,,783.6225098,1304.899966,2696.51392,1193.768728,1958.342405,554.7120131,1091.228113,0.523397699,0.188250283,-0.331022891,1.175797589
43019834,3668.9,3762512.6,224346.5146,6,0,0,0,8,4.850067509,0.057593084,0.149487432,36.02832498,,,785.3285713,1305.040178,2689.68132,1119.066495,2025.301934,473.8301316,1090.013623,0.424965977,0.188250283,-0.331022891,1.386398225
43019833,4525.7,3757986.9,224480.8948,6,0,0,0,10,4.54968499,0.031204123,0.086603375,40.9524386,,,787.4330502,1305.280952,2687.82172,1199.678928,2324.873466,387.9802677,1088.515512,0.523531337,0.188250283,-0.331022891,1.614509644
43019832,4587.1,3753399.8,226360.213,6,0,0,0,9,4.326079441,0.046117515,0.112944778,3.42828024,,,789.5660805,1309.289553,2698.60114,1166.12806,2235.265208,446.1531829,1086.997077,0.476922691,0.188250283,-0.331022891,1.534232891
43019831,8010.1,3745389.7,226445.2945,6,0,0,0,16,4.355674205,0.076713589,0.174579018,66.60995666,,,793.2908273,1309.455971,2695.61378,820.77667,1123.687352,557.0848444,1084.345551,0.034647877,0.188250283,-0.331022891,0.690324821
43019830,6227.2,3739162.5,226526.7194,6,0,0,0,13,4.707500394,0.04104378,0.11006319,75.40954848,,,796.1865144,1309.615708,2692.86134,1252.01443,2278.740671,515.1172263,1082.284205,0.572513987,0.188250283,-0.331022891,1.408628688
43019829,1863.2,3737299.3,226567.4728,6,0,0,0,3,5.099464411,0.033793516,0.10050214,147.3045054,,,797.0529141,1309.676507,2695.04484,1134.37828,2284.430879,307.0029629,1081.667443,0.423215774,0.188250283,-0.331022891,1.743182104
43019828,3473.6,3733825.7,226635.5605,6,0,0,0,7,4.92953482,0.052047988,0.13906883,224.3203167,,,798.6681599,1309.787411,2695.33496,1040.034734,1675.353647,558.2516519,1080.517602,0.302211339,0.188250283,-0.331022891,1.074100661
43019827,6898.5,3726927.2,228274.4828,6,0,0,0,13,4.611206884,0.083995782,0.198925979,39.86089575,,,801.8760058,1311.688064,2697.4545,630.1103709,814.7866124,466.5527898,1078.234041,-0.214204732,0.188250283,-0.331022891,0.552655279
43019826,18481.7,3708445.5,228395.3397,6,0,0,0,34,4.59323383,0.092920189,0.217000942,8.45093386,,,810.4701123,1311.844172,2696.37652,557.0105095,688.0384936,438.5382744,1072.116175,-0.312731585,0.188250283,-0.331022891,0.44792731
43019824,3835.7,3704341.2,228644.9039,6,0,0,0,7,4.930157226,0.049423322,0.133159721,279.5915417,,,812.3786376,1312.210409,2696.28206,1053.892733,1813.897608,467.3269115,1070.757558,0.297292524,0.188250283,-0.331022891,1.27771134
43019823,3205.3,3701135.9,228774.1377,6,0,0,0,6,4.864497836,0.036096545,0.101995817,107.1930574,,,813.8691222,1312.384663,2696.28676,1129.24681,2155.524879,381.6445601,1069.69653,0.387504181,0.188250283,-0.331022891,1.570852628
43019822,3570.5,3697565.4,228938.2078,6,0,0,0,7,4.901932318,0.048931085,0.131416474,573.7667688,,,815.5294271,1312.544049,2702.1796,981.9893646,1601.384045,510.6646264,1068.514613,0.20411273,0.188250283,-0.331022891,1.110724268
43019820,1822,3695474.9,229503.9688,6,0,0,0,4,5.028837734,0.029075634,0.088547981,54.2352908,,,816.5015227,1313.183052,2701.7773,1097.044196,2242.714987,303.6861701,1067.822609,0.34359112,0.188250283,-0.331022891,1.767502918
43019819,7458,3688016.9,229584.2232,6,0,0,0,16,5.05182911,0.047519579,0.131509832,79.10359412,,,819.9695396,1313.215291,2697.60106,1136.878758,1788.685207,611.3683194,1065.353841,0.386489014,0.188250283,-0.331022891,1.035569429
43019818,6121.4,3681895.5,229640.0355,6,0,0,0,13,4.567953312,0.08399813,0.197267648,7.76872446,,,822.816029,1313.210715,2697.39514,678.568491,887.5316451,490.7835711,1063.327517,-0.175309587,0.188250283,-0.331022891,0.584683903
43019817,2926.6,3678968.9,229748.865,6,0,0,0,6,4.587885431,0.056439788,0.140152404,2.0518371,,,824.1769164,1313.286091,2692.94284,1191.816584,2332.060791,394.0271863,1062.358746,0.446068872,0.188250283,-0.331022891,1.626117333
43019816,4769.2,3674199.7,229812.7575,6,0,0,0,10,4.950722129,0.037368306,0.106303046,95.6799471,,,826.3946243,1313.303572,2693.4745,1138.631558,2090.230883,425.0149987,1060.780031,0.377830306,0.188250283,-0.331022891,1.462471221
43019815,3576.7,3670623,230204.0944,6,0,0,0,7,5.107247638,0.044066242,0.124641191,543.930346,,,828.0578123,1313.741843,2697.97744,1201.438774,1953.52945,558.5323961,1059.596062,0.450911707,0.188250283,-0.331022891,1.161105405
43019813,3263.8,3666374.3,230288.1988,6,0,0,0,7,5.152979063,0.047022659,0.132538042,85.1249364,,,830.0334844,1313.793975,2695.44688,1118.632643,1798.642611,554.9061025,1058.189645,0.347695802,0.188250283,-0.331022891,1.111836416
43019811,6680.4,3659381.4,230815.0391,6,0,0,0,14,4.989048,0.053083383,0.142851712,84.93979882,,,833.2852268,1314.403031,2697.2443,1026.601929,1711.829863,537.4247331,1055.874835,0.231993435,0.188250283,-0.331022891,1.143973236
43019810,3916,3655465.4,230927.2501,6,0,0,0,8,4.989663406,0.064036032,0.167885454,102.4296381,,,835.1061914,1314.489177,2696.31688,1082.479725,1610.596169,605.5245625,1054.578549,0.296218057,0.188250283,-0.331022891,0.928490006
43017313,4849.9,3648249.1,231175.9572,6,0,0,0,9,5.040882872,0.06582366,0.173512325,528.1356723,,,838.4618162,1314.671414,2695.45252,1159.491839,1825.633061,599.9366066,1052.189789,0.382879717,0.188250283,-0.331022891,1.057097957
43017312,6414.7,3641834.4,231266.1842,6,0,0,0,13,5.14406808,0.065319423,0.175434261,1392.964741,,,841.444692,1314.733817,2697.93654,1064.459885,1690.562815,562.1178731,1050.066376,0.265038445,0.188250283,-0.331022891,1.060110351
43017310,5660.3,3635146.4,242031.8407,6,0,0,0,12,5.211025129,0.048803547,0.138036098,336.9338488,,,844.554654,1335.78997,2749.71576,1182.78982,2140.776047,473.235201,1047.852495,0.400489376,0.188250283,-0.331022891,1.409836995
43017308,4352,3630482.2,242295.0622,6,0,0,0,8,5.126927345,0.05323725,0.146563539,550.7744333,,,846.7235363,1336.052066,2752.26918,1055.809107,1697.731257,540.6579233,1046.308538,0.246934875,0.188250283,-0.331022891,1.095911492
43017306,6195,3622953.5,243130.0648,6,0,0,0,12,5.006188938,0.053694289,0.14466836,638.1913407,,,850.2244291,1337.144357,2754.7113,907.3921272,1430.84369,511.7920083,1043.816366,0.067238362,0.188250283,-0.331022891,1.012849522
43017303,3174.9,3617400.2,243656.2113,6,0,0,0,6,5.006323948,0.032492339,0.096079032,57.79470444,,,852.8067484,1337.629947,2754.49458,1051.878071,2117.608193,330.6547,1041.978096,0.233430754,0.188250283,-0.331022891,1.69882189
43017302,2825.2,3614575,243788.202,6,0,0,0,6,5.10399528,0.056491595,0.153608772,326.2625075,,,854.1204842,1337.742055,2756.63022,1083.537948,1720.602264,549.8409706,1041.042891,0.268600821,0.188250283,-0.331022891,1.080498654
43017301,1675.5,3612899.5,243833.9235,6,0,0,0,3,5.095537599,0.093001254,0.238557476,67.86308894,,,854.8996022,1337.749286,2750.52816,978.9372838,1540.99792,529.842063,1040.488262,0.145090349,0.188250283,-0.331022891,1.032911785
43017300,2572.8,3610326.7,243919.2217,6,0,0,0,5,4.991637676,0.076024712,0.195339523,125.5990564,,,856.0959703,1337.784592,2757.06164,1011.29904,1641.912027,536.8855045,1039.636606,0.181291672,0.188250283,-0.331022891,1.092680284
43017299,4242.4,3606084.3,244312.741,6,0,0,0,8,5.085723503,0.055399958,0.150594632,55.83709296,,,858.068713,1338.180196,2750.75924,1110.625332,1794.726141,548.9025419,1038.232275,0.294331463,0.188250283,-0.331022891,1.121731661
43017298,4848.5,3601235.8,244422.8574,6,1,0,0,9,4.937864057,0.050991904,0.13687996,64.81403278,860.3232959,1490,860.3232959,1338.21227,2757.45668,1016.058172,1649.812622,518.0316658,1036.62731,0.181019015,0.188250283,-0.331022891,1.113893857
